id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,pass_cross,outcome_id,outcome_name,under_pressure,shot_statsbomb_xg,technique_id,technique_name,shot_first_time,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_shot_assist,end_z,shot_key_pass_id,off_camera,pass_deflected,counterpress,aerial_won,pass_switch,out,foul_won_defensive,shot_one_on_one,pass_cut_back,block_offensive,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,shot_deflected,block_deflection,foul_committed_advantage,foul_won_advantage,pass_miscommunication,ball_recovery_recovery_failure,dribble_nutmeg,shot_open_goal,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,season_name,pass_no_touch,dribble_overrun,foul_committed_offensive,ball_recovery_offensive,foul_committed_penalty,foul_won_penalty,dribble_no_touch,shot_follows_dribble,block_save_block,half_start_late_video_start,shot_redirect,pass_backheel
d87edf8c-6487-45f5-b61b-01a8501ffbe3,2795,2,00:20:08.922000,65,8,124,0.318754,3869420,16,Shot,781,Brazil,3,From Free Kick,781,Brazil,,5539.0,Carlos Henrique Casimiro,11.0,Left Defensive Midfield,,,,,,,97.2,31.0,40.0,Right Foot,62.0,Free Kick,89.1,28.8,,96.0,Blocked,,0.026057322,93.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
c3bbb04a-8355-4957-b170-cb044732cba6,2814,2,00:20:31.830000,65,31,125,0.303696,3869420,16,Shot,781,Brazil,4,From Throw In,781,Brazil,,22600.0,Lucas Tolentino Coelho de Lima,9.0,Right Defensive Midfield,,,,,,,115.3,36.2,38.0,Left Foot,87.0,Open Play,111.6,34.5,,100.0,Saved,,0.26807922,91.0,Half Volley,True,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
c88153f6-df99-4728-9cd7-143f8f1767fe,2831,2,00:21:07.112000,66,7,126,0.089926,3869420,16,Shot,781,Brazil,2,From Corner,781,Brazil,,13620.0,Éder Gabriel Militão,2.0,Right Back,,,,,,,102.5,52.8,40.0,Right Foot,87.0,Open Play,101.4,53.7,,96.0,Blocked,,0.04353941,93.0,Normal,,,,,,,c3d1a131-aa6e-4a21-9afd-2b51700bcbc1,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
7714adc2-7d48-488c-a24e-3c3d42000383,3079,2,00:25:58.150000,70,58,132,0.046232,3869420,16,Shot,785,Croatia,3,From Free Kick,785,Croatia,,5460.0,Andrej Kramarić,23.0,Center Forward,,,,,,,102.4,56.2,38.0,Left Foot,87.0,Open Play,101.2,57.3,,96.0,Blocked,,0.030721588,93.0,Normal,,,,,,,ebd457a8-678d-48a4-8432-9cf49aa56de1,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
954528be-3534-4e74-a39a-2bb679489f01,3247,2,00:30:47.751000,75,47,141,0.147237,3869420,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,4320.0,Neymar da Silva Santos Junior,19.0,Center Attacking Midfield,,,,,,,115.6,31.2,38.0,Left Foot,87.0,Open Play,114.1,28.2,,100.0,Saved,,0.12963046,93.0,Normal,True,,,,,0.2,624e6e4a-7d1a-40b5-a5dd-09d7b1c5c377,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
b53fd07e-2317-4726-809e-3624bfdb518c,3401,2,00:34:47.090000,79,47,150,0.568835,3869420,16,Shot,781,Brazil,4,From Throw In,781,Brazil,,22600.0,Lucas Tolentino Coelho de Lima,9.0,Right Defensive Midfield,,,,,,,117.3,37.2,38.0,Left Foot,87.0,Open Play,104.6,32.8,,100.0,Saved,,0.092192985,93.0,Normal,True,,,,,0.3,9cfc6b1d-050e-4d8c-8ef6-e11682146438,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
0bb6e24e-6f18-49af-ac19-ff2d55ac0fc7,3494,2,00:36:53.443000,81,53,162,0.859157,3869420,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,3280.0,Richarlison de Andrade,23.0,Center Forward,,,,,,,120.0,40.1,37.0,Head,87.0,Open Play,109.4,41.0,,98.0,Off T,1.0,0.067200735,93.0,Normal,,,,,,4.9,8771bcde-5b69-4d06-9c5e-ca3a1710bbb9,,,,True,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
c1af8308-ebe0-4d70-8f7a-16874cf0268f,3555,2,00:39:20.004000,84,20,165,0.049187,3869420,16,Shot,785,Croatia,4,From Throw In,785,Croatia,,3441.0,Nikola Vlašić,17.0,Right Wing,,,,,,,108.5,52.6,40.0,Right Foot,87.0,Open Play,107.0,54.2,,96.0,Blocked,,0.026884926,93.0,Normal,,,,,,,ba61e734-a77c-4585-afc0-451a3740b2bd,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
e0c9f75d-bd01-45b2-bbe4-00c26aeafa20,3619,2,00:40:22.993000,85,22,168,0.068123,3869420,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,13620.0,Éder Gabriel Militão,2.0,Right Back,,,,,,,103.6,49.7,40.0,Right Foot,87.0,Open Play,102.5,50.1,,96.0,Blocked,,0.04975106,93.0,Normal,True,,,,,,50b2fc87-9038-443e-8dde-27f2e9012b3d,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
b43d9cd5-f92f-448e-9fc1-967b658adfda,3625,2,00:40:24.542000,85,24,168,0.045914,3869420,16,Shot,781,Brazil,1,Regular Play,781,Brazil,,13620.0,Éder Gabriel Militão,2.0,Right Back,,,,,,,105.5,46.2,38.0,Left Foot,87.0,Open Play,104.7,46.8,,96.0,Blocked,,0.06132018,91.0,Half Volley,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
112b45ad-b869-4eb6-a4b8-a6c45cd44514,3961,2,00:48:36.149000,93,36,183,1.24373,3869420,16,Shot,781,Brazil,3,From Free Kick,781,Brazil,,25363.0,Antony Matheus dos Santos,12.0,Right Midfield,,,,,,,118.1,43.6,38.0,Left Foot,87.0,Open Play,94.6,56.8,,100.0,Saved,,0.013999131,93.0,Normal,,,,,,0.5,0afc5d44-b2af-47f9-9fb7-2ee1ffd9408e,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
b85a7aad-d825-414a-bc3b-836ff6fbff82,4009,3,00:01:16.674000,91,16,185,0.831967,3869420,16,Shot,781,Brazil,2,From Corner,781,Brazil,,25305.0,Pedro Guilherme Abreu dos Santos,23.0,Center Forward,,,,,,,113.0,12.6,37.0,Head,87.0,Open Play,112.9,49.4,,101.0,Wayward,,0.057022728,93.0,Normal,,,,,,,1c6bd271-ff36-4adf-af32-8705891ac2ac,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
a94997f3-a132-441d-89ec-527bca207787,4368,3,00:10:41.691000,100,41,202,1.786865,3869420,16,Shot,781,Brazil,3,From Free Kick,781,Brazil,,25305.0,Pedro Guilherme Abreu dos Santos,23.0,Center Forward,,,,,,,117.5,39.1,40.0,Right Foot,87.0,Open Play,107.2,38.8,,100.0,Saved,,0.113875866,95.0,Volley,True,,,,,0.9,56af05a9-b3e7-4c64-946e-cd5a287aca75,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
2000e5bd-3c2d-43cf-a845-1761b52b4e82,4461,3,00:12:19.045000,102,19,222,0.811005,3869420,16,Shot,785,Croatia,1,Regular Play,785,Croatia,,5469.0,Marcelo Brozović,10.0,Center Defensive Midfield,,,,,,,120.0,42.5,40.0,Right Foot,87.0,Open Play,103.7,46.4,,98.0,Off T,,0.12467693,93.0,Normal,True,,,,,6.4,bdea94be-d575-45a0-9f1a-2a69f2092603,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
2c539757-15dd-44cc-a405-90f69b10bb5a,4520,3,00:14:08.384000,104,8,226,1.044005,3869420,16,Shot,781,Brazil,4,From Throw In,781,Brazil,,3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,120.0,47.6,40.0,Right Foot,87.0,Open Play,96.9,22.6,,98.0,Off T,,0.0154907415,93.0,Normal,,,,,,7.0,a74d32bd-334e-4afb-8f19-9712d2ee9dd8,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
657ac0ef-2a18-4f8b-8515-604fc2b75326,4587,3,00:15:35.309000,105,35,229,0.296773,3869420,16,Shot,781,Brazil,4,From Throw In,781,Brazil,,4320.0,Neymar da Silva Santos Junior,19.0,Center Attacking Midfield,,,,,,,120.0,41.4,40.0,Right Foot,87.0,Open Play,116.5,47.2,,97.0,Goal,,0.4674385,93.0,Normal,,,,,,2.3,f48b4fe9-97c6-4e96-b9d0-5ca3e42cee96,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
52e701c5-1af2-4efb-a1ef-9c46652472d7,5008,4,00:11:02.591000,116,2,246,0.117114,3869420,16,Shot,785,Croatia,1,Regular Play,785,Croatia,,7693.0,Bruno Petković,22.0,Right Center Forward,,,,,,,120.0,37.2,38.0,Left Foot,87.0,Open Play,103.2,38.6,,97.0,Goal,,0.09977819,93.0,Normal,True,,,,,0.5,0d32682f-0734-439c-ac74-d1fd74e995c4,,,,,,,,,,,,,,True,,,,,,,,,,,,,2022,,,,,,,,,,,,
35169461-baba-4e96-9af0-7be390f73bc0,5091,4,00:14:45.918000,119,45,252,1.178765,3869420,16,Shot,785,Croatia,3,From Free Kick,785,Croatia,,28914.0,Lovro Majer,9.0,Right Defensive Midfield,,,,,,,120.0,31.5,38.0,Left Foot,87.0,Open Play,91.5,55.0,,98.0,Off T,,0.01192189,93.0,Normal,,,,,,0.9,94c39911-2382-4d0f-b6e1-bff65a6a79f1,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
3dd7d256-6e97-47b6-a7bf-ce13448396cf,5115,4,00:16:19.749000,121,19,256,0.354655,3869420,16,Shot,781,Brazil,3,From Free Kick,781,Brazil,,5539.0,Carlos Henrique Casimiro,11.0,Left Defensive Midfield,,,,,,,118.0,37.5,38.0,Left Foot,87.0,Open Play,114.0,31.0,,100.0,Saved,,0.10135116,91.0,Half Volley,True,,,,,0.9,6d7b2d78-9a45-4744-bf0e-8940a0bd691b,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
fa03f25f-dc8f-4856-a012-e9cf31849764,5128,5,00:00:03.277000,120,3,258,0.448078,3869420,16,Shot,785,Croatia,5,Other,785,Croatia,,3441.0,Nikola Vlašić,12.0,Right Midfield,,,,,,,120.0,39.4,40.0,Right Foot,88.0,Penalty,108.0,40.0,,97.0,Goal,,0.7835,93.0,Normal,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
1a8b0d93-8f46-429b-8ea1-7b3f13022d9d,5130,5,00:00:47.850000,120,47,259,0.343069,3869420,16,Shot,781,Brazil,5,Other,781,Brazil,,25104.0,Rodrygo Silva de Goes,16.0,Left Midfield,,,,,,,118.8,41.9,40.0,Right Foot,88.0,Penalty,107.9,40.0,,100.0,Saved,,0.7835,93.0,Normal,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
4a430e36-8be9-4094-9013-735af6467c0e,5132,5,00:01:38.835000,121,38,260,0.514513,3869420,16,Shot,785,Croatia,5,Other,785,Croatia,,28914.0,Lovro Majer,9.0,Right Defensive Midfield,,,,,,,120.0,40.1,38.0,Left Foot,88.0,Penalty,108.0,40.0,,97.0,Goal,,0.7835,93.0,Normal,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
500ba99c-981c-4a0e-bec4-344b2155097c,5134,5,00:02:17.683000,122,17,261,0.500513,3869420,16,Shot,781,Brazil,5,Other,781,Brazil,,5539.0,Carlos Henrique Casimiro,11.0,Left Defensive Midfield,,,,,,,120.0,36.5,40.0,Right Foot,88.0,Penalty,108.0,40.0,,97.0,Goal,,0.7835,93.0,Normal,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
cddfb07e-935a-4003-8ff0-418c07b68f41,5136,5,00:03:06.358000,123,6,262,0.529117,3869420,16,Shot,785,Croatia,5,Other,785,Croatia,,5463.0,Luka Modrić,11.0,Left Defensive Midfield,,,,,,,120.0,36.9,40.0,Right Foot,88.0,Penalty,108.0,40.0,,97.0,Goal,,0.7835,93.0,Normal,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
3c1331c5-42da-4d2b-b84a-b2491a65cced,5138,5,00:03:49.580000,123,49,263,0.49458,3869420,16,Shot,781,Brazil,5,Other,781,Brazil,,25305.0,Pedro Guilherme Abreu dos Santos,23.0,Center Forward,,,,,,,120.0,38.5,40.0,Right Foot,88.0,Penalty,108.0,40.0,,97.0,Goal,,0.7835,93.0,Normal,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
ae27b88d-c7af-4e24-aca8-86dc9d87604a,5140,5,00:04:34.184000,124,34,264,0.391985,3869420,16,Shot,785,Croatia,5,Other,785,Croatia,,16527.0,Mislav Oršić,16.0,Left Midfield,,,,,,,120.0,36.5,40.0,Right Foot,88.0,Penalty,108.0,40.0,,97.0,Goal,,0.7835,93.0,Normal,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
6aedc217-7451-4396-8020-13fd92494c3b,5142,5,00:05:22.083000,125,22,265,0.502268,3869420,16,Shot,781,Brazil,5,Other,781,Brazil,,4372.0,Marcos Aoás Corrêa,5.0,Left Center Back,,,,,,,120.0,35.9,40.0,Right Foot,88.0,Penalty,108.0,40.0,,99.0,Post,,0.7835,93.0,Normal,,,,,,0.2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
c18b1cdc-ca6e-484b-9ad3-ae2bc7cc6dff,456,1,00:11:04.617000,11,4,18,1.065041,3869220,16,Shot,788,Morocco,3,From Free Kick,788,Morocco,,5245.0,Achraf Hakimi Mouh,2.0,Right Back,,,,,,,120.0,36.8,40.0,Right Foot,62.0,Free Kick,93.4,27.5,,98.0,Off T,,0.041958537,93.0,Normal,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
b7fc04f3-2906-42ab-926a-b63ea28d71cf,1039,1,00:25:57.115000,25,57,48,0.587625,3869220,16,Shot,772,Spain,1,Regular Play,772,Spain,,5719.0,Marco Asensio Willemsen,23.0,Center Forward,,,,,,,120.0,35.8,38.0,Left Foot,87.0,Open Play,115.0,25.0,,98.0,Off T,,0.025564773,91.0,Half Volley,,,,,,1.8,0e66151d-885d-461e-98fb-e06873d7c2d4,,,,,,,,True,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
9c4da7a8-5924-4b37-8764-59b14fbbf2db,1340,1,00:32:18.772000,32,18,58,0.883558,3869220,16,Shot,788,Morocco,4,From Throw In,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,,,,,,,117.2,38.3,38.0,Left Foot,87.0,Open Play,89.4,37.7,,100.0,Saved,,0.023416335,93.0,Normal,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
0c769fb4-29c5-40a3-9727-14c52f352640,1720,1,00:41:52.719000,41,52,77,0.840218,3869220,16,Shot,788,Morocco,3,From Free Kick,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,120.0,43.7,37.0,Head,87.0,Open Play,113.2,43.7,,98.0,Off T,,0.25141555,93.0,Normal,,,,,,4.0,c5d2a66f-bd1d-4221-b3ab-c89f6371843d,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
a588c52c-2204-412b-8ca7-5f9a5d06b218,2204,2,00:09:00.568000,54,0,99,0.772602,3869220,16,Shot,772,Spain,3,From Free Kick,772,Spain,,16532.0,Daniel Olmo Carvajal,21.0,Left Wing,,,,,,,119.1,38.5,40.0,Right Foot,87.0,Open Play,110.2,12.6,,100.0,Saved,,0.0073576192,93.0,Normal,True,,,,,2.4,d30d66ea-c0e4-42f6-a670-a5fc04716489,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
f33a5a8d-7585-4055-8d75-a6c8a4b5dfec,3163,2,00:32:37.792000,77,37,134,1.429243,3869220,16,Shot,772,Spain,1,Regular Play,772,Spain,,16532.0,Daniel Olmo Carvajal,21.0,Left Wing,,,,,,,120.0,50.0,40.0,Right Foot,87.0,Open Play,97.2,31.3,,98.0,Off T,,0.031760626,91.0,Half Volley,True,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
58d48914-c17f-454c-a663-8fb983b47949,3272,2,00:36:00.788000,81,0,139,1.081201,3869220,16,Shot,772,Spain,2,From Corner,772,Spain,,3477.0,Álvaro Borja Morata Martín,23.0,Center Forward,,,,,,,118.4,0.1,40.0,Right Foot,87.0,Open Play,118.8,50.9,,101.0,Wayward,,0.017266534,93.0,Normal,True,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
ed193a27-8e08-4224-8608-0818f2c4c558,3319,2,00:40:05.056000,85,5,141,1.344288,3869220,16,Shot,788,Morocco,3,From Free Kick,788,Morocco,,296254.0,Walid Cheddira,23.0,Center Forward,,,,,,,119.0,45.8,40.0,Right Foot,87.0,Open Play,110.6,40.8,,115.0,Saved Off Target,,0.119254045,91.0,Half Volley,True,,,,,0.6,466648b2-027e-4493-b41c-fee1967ca08f,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
6907dd5a-f968-44ed-be9e-fa0dce83d74d,3448,2,00:45:20.421000,90,20,151,0.782789,3869220,16,Shot,772,Spain,3,From Free Kick,772,Spain,,3477.0,Álvaro Borja Morata Martín,23.0,Center Forward,,,,,,,120.0,37.7,37.0,Head,87.0,Open Play,115.3,51.1,,98.0,Off T,,0.049165204,93.0,Normal,,,,,,6.4,39761048-870e-4583-9225-3b4e9fb8844a,,,,,,,,True,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
d07f9ed6-ff50-4f64-8a79-4702889c0d40,3539,2,00:50:00.023000,95,0,158,0.2998,3869220,16,Shot,772,Spain,2,From Corner,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,108.5,38.7,37.0,Head,87.0,Open Play,107.7,38.8,,96.0,Blocked,,0.04145577,93.0,Normal,,,,,,,87d8bdaa-c38d-4ce4-9aba-7980ee6169d3,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
966b275d-bde3-4aea-8b11-412b60a91021,3976,3,00:09:56.942000,99,56,178,0.136868,3869220,16,Shot,772,Spain,4,From Throw In,772,Spain,,39161.0,Alejandro Balde Martínez,6.0,Left Back,,,,,,,113.4,29.9,38.0,Left Foot,87.0,Open Play,112.5,28.9,,96.0,Blocked,,0.077706024,93.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
405b81d7-6eec-43ca-91b2-a06f2e2dd008,4064,3,00:12:51.688000,102,51,184,1.408059,3869220,16,Shot,772,Spain,1,Regular Play,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,,,,,,,120.0,37.2,40.0,Right Foot,87.0,Open Play,79.9,46.8,,98.0,Off T,,0.0056476467,93.0,Normal,,,,,,6.6,6cddae1b-955f-4fde-8de6-11422cc4a428,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
6ece6c28-0fbd-48c5-9e57-5136be5695ec,4081,3,00:13:35.849000,103,35,185,0.310581,3869220,16,Shot,788,Morocco,7,From Goal Kick,788,Morocco,,296254.0,Walid Cheddira,23.0,Center Forward,,,,,,,116.3,42.3,38.0,Left Foot,87.0,Open Play,109.7,47.1,,100.0,Saved,1.0,0.1301347,93.0,Normal,,,,,,0.2,035ddec6-936d-4497-bce0-71979e074881,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
487e6618-8287-4346-9221-ec6bd1666314,4146,3,00:16:09.986000,106,9,192,0.553394,3869220,16,Shot,772,Spain,2,From Corner,772,Spain,,6840.0,Marcos Llorente Moreno,2.0,Right Back,,,,,,,109.5,46.2,40.0,Right Foot,87.0,Open Play,100.3,53.3,,96.0,Blocked,,0.024551911,91.0,Half Volley,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
e7a34ed0-521e-4440-9ee5-a8134e0f7dd0,4155,4,00:00:01.233000,105,1,193,2.808496,3869220,16,Shot,788,Morocco,9,From Kick Off,788,Morocco,,3634.0,Abdelhamid Sabiri,15.0,Left Center Midfield,,,,,,,120.0,51.1,40.0,Right Foot,87.0,Open Play,59.6,39.7,,98.0,Off T,,0.004195439,92.0,Lob,True,,,,,5.0,f00fcca2-902f-4b1e-af2f-927bb66bc887,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
990bd967-1e5e-4380-baf7-13af7ddde792,4658,4,00:15:46.661000,120,46,222,0.159324,3869220,16,Shot,772,Spain,1,Regular Play,772,Spain,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,103.9,46.8,38.0,Left Foot,87.0,Open Play,102.6,47.1,,96.0,Blocked,,0.0709334,93.0,Normal,,,,,,,173c58ba-b545-4a70-9976-2120937575e1,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
b3de284b-d1cf-4fed-970c-400550d89daa,4696,4,00:16:22.443000,121,22,222,0.507458,3869220,16,Shot,772,Spain,1,Regular Play,772,Spain,,6583.0,Carlos Soler Barragán,13.0,Right Center Midfield,,,,,,,111.6,40.4,37.0,Head,87.0,Open Play,104.3,44.4,,96.0,Blocked,,0.039505202,93.0,Normal,,,,,,,f2b4c9f2-5531-4d91-a1e8-fff94795e339,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
79542497-53b6-4d25-8a88-d0c18a6d453a,4729,4,00:17:22.944000,122,22,223,1.208292,3869220,16,Shot,772,Spain,2,From Corner,772,Spain,,6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,120.0,36.1,40.0,Right Foot,87.0,Open Play,117.8,48.1,,99.0,Post,,0.10407615,95.0,Volley,True,,,,,1.9,9ec6e7d3-5f1f-49a8-970a-1d3951ae47cc,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
07875275-5ae1-4193-a471-8f88db7f9887,4735,5,00:00:07.280000,120,7,224,0.506804,3869220,16,Shot,788,Morocco,5,Other,788,Morocco,,3634.0,Abdelhamid Sabiri,11.0,Left Defensive Midfield,,,,,,,120.0,43.0,40.0,Right Foot,88.0,Penalty,108.0,40.0,,97.0,Goal,,0.7835,93.0,Normal,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
f8d211fa-5374-4310-a982-8699c7335255,4737,5,00:01:00.188000,121,0,225,0.488748,3869220,16,Shot,772,Spain,5,Other,772,Spain,,6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,120.0,44.0,38.0,Left Foot,88.0,Penalty,108.0,40.0,,99.0,Post,,0.7835,93.0,Normal,,,,,,0.2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
f6e7d4d9-0029-4c12-adb3-0a4805479609,4739,5,00:01:51.058000,121,51,226,0.483008,3869220,16,Shot,788,Morocco,5,Other,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,120.0,40.0,38.0,Left Foot,88.0,Penalty,108.0,40.0,,97.0,Goal,,0.7835,93.0,Normal,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
243c4452-6d54-401b-a681-4449fd9da7c6,4741,5,00:02:44.048000,122,44,227,0.381947,3869220,16,Shot,772,Spain,5,Other,772,Spain,,6583.0,Carlos Soler Barragán,13.0,Right Center Midfield,,,,,,,119.4,42.7,40.0,Right Foot,88.0,Penalty,108.0,40.0,,100.0,Saved,,0.7835,93.0,Normal,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
1ca8275a-6f22-45e8-802a-445717e96337,4743,5,00:03:36.585000,123,36,228,0.366164,3869220,16,Shot,788,Morocco,5,Other,788,Morocco,,67700.0,Badr Banoun,5.0,Left Center Back,,,,,,,119.3,37.2,40.0,Right Foot,88.0,Penalty,108.0,40.0,,100.0,Saved,,0.7835,93.0,Normal,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
2dbf7685-1e38-42ea-9033-edf9f79d57f1,4745,5,00:04:31.109000,124,31,229,0.422597,3869220,16,Shot,772,Spain,5,Other,772,Spain,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,119.6,37.3,40.0,Right Foot,88.0,Penalty,108.0,40.0,,100.0,Saved,,0.7835,93.0,Normal,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
08590ee6-ef11-4025-8648-2a8496c30c1f,4747,5,00:05:36.479000,125,36,230,1.016184,3869220,16,Shot,788,Morocco,5,Other,788,Morocco,,5245.0,Achraf Hakimi Mouh,7.0,Right Wing Back,,,,,,,120.0,40.1,40.0,Right Foot,88.0,Penalty,108.0,40.0,,97.0,Goal,,0.7835,93.0,Normal,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
3e282518-80cc-4cba-a8bf-f978a3bdc68b,70,1,00:02:09.250000,2,9,5,0.518776,3869219,16,Shot,778,Japan,2,From Corner,778,Japan,,37215.0,Shogo Taniguchi,5.0,Left Center Back,,,,,,,120.0,34.3,37.0,Head,87.0,Open Play,112.6,38.8,,98.0,Off T,1.0,0.11361285,93.0,Normal,,,,,,0.8,1dd779c7-d410-4e92-8aae-c096105d52d0,,,,True,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
d2902ca7-330f-40ca-bdcc-80ebce314510,280,1,00:07:31.226000,7,31,12,0.350387,3869219,16,Shot,785,Croatia,7,From Goal Kick,785,Croatia,,5474.0,Ivan Perišić,21.0,Left Wing,,,,,,,118.8,35.6,40.0,Right Foot,87.0,Open Play,116.7,29.0,,100.0,Saved,,0.05943511,93.0,Normal,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
05b85723-782e-406a-8111-015340f46439,285,1,00:07:34.461000,7,34,12,0.107762,3869219,16,Shot,785,Croatia,7,From Goal Kick,785,Croatia,,5460.0,Andrej Kramarić,17.0,Right Wing,,,,,,,115.2,38.4,38.0,Left Foot,87.0,Open Play,114.5,38.3,,96.0,Blocked,1.0,0.17775308,91.0,Half Volley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,
