match_id,competition_name,season_name,minute,second,period,team,player,position,shot_body_part,shot_technique,play_pattern,under_pressure,shot_first_time,shot_one_on_one,shot_open_goal,shot_deflected,shot_statsbomb_xg,shot_outcome,x,y,end_x,end_y,goal
3939977,Copa America,2024,71,43,2,Chile,Rodrigo Eduardo Echeverría Sáez,Left Defensive Midfield,Right Foot,Normal,Regular Play,0,1,0,0,0,0.037822556,Saved,96.9,38.5,117.5,40.7,0
3939977,Copa America,2024,75,14,2,Chile,Rodrigo Eduardo Echeverría Sáez,Left Defensive Midfield,Right Foot,Half Volley,Regular Play,0,1,0,0,0,0.083016574,Saved,104.0,38.8,117.5,38.9,0
3939977,Copa America,2024,76,26,2,Chile,Marcelino Ignacio Nuñez Espinoza,Right Defensive Midfield,Right Foot,Normal,Regular Play,0,0,0,0,0,0.0101490915,Saved,84.3,44.7,118.2,39.2,0
3939977,Copa America,2024,77,57,2,Argentina,Lautaro Javier Martínez,Left Center Forward,Right Foot,Normal,From Free Kick,1,1,0,0,0,0.06940774,Blocked,107.6,49.2,108.9,48.2,0
3939977,Copa America,2024,81,54,2,Argentina,Cristian Gabriel Romero,Right Center Back,Head,Normal,From Free Kick,1,0,0,0,0,0.084791526,Off T,113.3,44.5,120.0,35.3,0
3939977,Copa America,2024,87,11,2,Argentina,Giovani Lo Celso,Left Midfield,Left Foot,Half Volley,From Corner,0,1,0,0,0,0.48741165,Saved,118.1,41.4,118.9,41.1,0
3939977,Copa America,2024,87,12,2,Argentina,Lautaro Javier Martínez,Left Center Forward,Right Foot,Volley,From Corner,0,1,0,0,0,0.29882917,Goal,112.6,34.3,120.0,37.8,1
3939977,Copa America,2024,94,44,2,Argentina,Lautaro Javier Martínez,Left Center Forward,Right Foot,Normal,From Counter,1,1,0,0,0,0.45435396,Saved,112.0,37.3,114.4,38.9,0
3939976,Copa America,2024,6,15,1,Brazil,Raphael Dias Belloli,Right Wing,Right Foot,Half Volley,From Throw In,0,0,1,0,0,0.022606943,Saved,118.3,49.6,119.0,44.8,0
3939976,Copa America,2024,11,10,1,Brazil,Rodrygo Silva de Goes,Center Forward,Right Foot,Normal,Regular Play,1,0,1,0,0,0.13211401,Off T,108.5,51.5,120.0,34.7,0
3939976,Copa America,2024,15,49,1,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,Right Foot,Volley,From Corner,0,0,0,0,0,0.023670929,Off T,108.0,56.1,120.0,43.2,0
3939976,Copa America,2024,21,10,1,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,Left Foot,Half Volley,Regular Play,0,1,0,0,0,0.083449766,Off T,99.8,42.1,120.0,33.8,0
3939976,Copa America,2024,24,29,1,Brazil,Raphael Dias Belloli,Right Wing,Left Foot,Half Volley,From Counter,0,1,0,0,0,0.17065026,Saved,106.4,48.5,109.4,46.5,0
3939976,Copa America,2024,25,25,1,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,Head,Normal,From Counter,0,0,0,0,0,0.13744196,Off T,111.3,39.2,120.0,35.1,0
3939976,Copa America,2024,29,1,1,Brazil,Rodrygo Silva de Goes,Center Forward,Other,Normal,From Free Kick,0,0,0,0,0,0.12780793,Wayward,111.9,36.2,117.6,43.8,0
3939976,Copa America,2024,41,23,1,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,Right Foot,Volley,From Corner,0,1,0,0,0,0.055083066,Off T,104.5,44.8,120.0,42.6,0
3939976,Copa America,2024,46,28,1,Brazil,Rodrygo Silva de Goes,Center Forward,Right Foot,Normal,From Throw In,0,0,0,0,0,0.049016327,Off T,100.5,49.0,120.0,43.3,0
3939976,Copa America,2024,46,16,2,Brazil,Rodrygo Silva de Goes,Center Forward,Left Foot,Volley,From Corner,1,1,0,0,0,0.07791852,Off T,112.3,31.3,120.0,33.5,0
3939976,Copa America,2024,53,40,2,Brazil,Rodrygo Silva de Goes,Center Forward,Head,Normal,From Free Kick,1,0,0,0,0,0.06231118,Off T,111.1,33.7,120.0,28.3,0
3939976,Copa America,2024,59,32,2,Brazil,Rodrygo Silva de Goes,Center Forward,Left Foot,Normal,From Corner,0,1,0,0,0,0.18428439,Blocked,109.8,36.0,111.3,36.7,0
3939976,Copa America,2024,62,34,2,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,Left Foot,Normal,Regular Play,0,0,0,0,0,0.019719515,Post,93.4,54.3,120.0,44.0,0
3939976,Copa America,2024,67,46,2,Costa Rica,Álvaro José Zamora Mata,Right Center Forward,Left Foot,Normal,Regular Play,0,0,0,0,0,0.02023362,Blocked,89.5,43.3,97.4,43.2,0
3939976,Copa America,2024,70,56,2,Brazil,Endrick Felipe Moreira de Sousa,Left Wing,Left Foot,Normal,From Throw In,1,0,0,0,0,0.076209836,Blocked,103.1,43.7,104.9,43.7,0
3939976,Copa America,2024,74,34,2,Costa Rica,Alejandro Jesús Bran Flores,Right Center Midfield,Right Foot,Half Volley,From Corner,0,1,0,0,0,0.016496947,Blocked,100.4,56.0,112.1,46.0,0
3939976,Copa America,2024,76,32,2,Brazil,Sávio Moreira de Oliveira,Right Wing,Left Foot,Normal,Regular Play,0,0,0,0,0,0.05006676,Wayward,112.4,53.9,120.0,2.9,0
3939976,Copa America,2024,78,15,2,Brazil,Guilherme Antonio Arana Lopes,Left Back,Left Foot,Half Volley,From Throw In,0,1,0,0,0,0.053021528,Saved,101.0,33.7,117.8,36.9,0
3939976,Copa America,2024,78,22,2,Brazil,Bruno Guimarães Rodriguez Moura,Right Defensive Midfield,Right Foot,Volley,From Throw In,0,1,0,0,0,0.05323099,Blocked,103.0,39.9,107.7,41.0,0
3939976,Copa America,2024,84,33,2,Brazil,Sávio Moreira de Oliveira,Right Midfield,Left Foot,Normal,From Throw In,0,0,0,0,0,0.091164716,Blocked,101.5,45.5,106.2,43.7,0
3939976,Copa America,2024,90,35,2,Brazil,Bruno Guimarães Rodriguez Moura,Left Defensive Midfield,Right Foot,Normal,Regular Play,0,1,0,0,0,0.07030929,Off T,103.8,44.4,120.0,43.6,0
3939976,Copa America,2024,92,45,2,Brazil,Lucas Tolentino Coelho de Lima,Right Defensive Midfield,Left Foot,Half Volley,Regular Play,0,1,0,0,0,0.08111422,Wayward,107.5,42.3,113.0,36.7,0
3939975,Copa America,2024,2,32,1,Paraguay,Alex Adrián Arce Barrios,Center Forward,Left Foot,Normal,From Throw In,0,0,0,0,0,0.02369488,Off T,86.7,49.1,120.0,31.6,0
3939975,Copa America,2024,4,43,1,Colombia,Richard Rios Montoya,Right Center Midfield,Right Foot,Normal,From Throw In,0,0,0,0,0,0.014176558,Off T,92.8,56.0,120.0,45.7,0
3939975,Copa America,2024,6,34,1,Colombia,Daniel Muñoz Mejía,Right Back,Head,Normal,From Free Kick,1,0,0,0,0,0.031434443,Off T,108.3,47.0,120.0,46.1,0
3939975,Copa America,2024,9,26,1,Paraguay,Alex Adrián Arce Barrios,Center Forward,Head,Normal,From Corner,1,0,0,0,0,0.36446372,Wayward,114.7,41.7,120.0,53.1,0
3939975,Copa America,2024,16,41,1,Paraguay,Julio César Enciso Espínola,Left Wing,Right Foot,Normal,From Free Kick,0,0,0,0,0,0.009730148,Saved,98.6,18.2,119.1,36.7,0
3939975,Copa America,2024,16,43,1,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,Other,Normal,From Free Kick,0,0,1,0,0,0.09562868,Off T,115.8,31.4,120.0,33.0,0
3939975,Copa America,2024,18,38,1,Colombia,Davinson Sánchez Mina,Right Center Back,Head,Normal,From Corner,1,0,0,0,0,0.08225267,Blocked,112.5,37.6,113.2,37.7,0
3939975,Copa America,2024,19,9,1,Colombia,Davinson Sánchez Mina,Right Center Back,Head,Normal,From Corner,1,0,0,0,0,0.022180738,Off T,104.4,39.6,120.0,45.7,0
3939975,Copa America,2024,20,27,1,Paraguay,Julio César Enciso Espínola,Left Wing,Right Foot,Normal,From Throw In,0,0,0,0,0,0.041402362,Blocked,94.4,40.4,101.6,39.4,0
3939975,Copa America,2024,22,23,1,Paraguay,Alex Adrián Arce Barrios,Center Forward,Right Foot,Half Volley,From Counter,1,0,0,0,0,0.021501986,Blocked,94.8,35.4,95.7,35.7,0
3939975,Copa America,2024,27,51,1,Paraguay,Julio César Enciso Espínola,Left Wing,Right Foot,Normal,From Throw In,0,0,0,0,0,0.018294776,Off T,100.0,21.8,120.0,48.8,0
3939975,Copa America,2024,31,55,1,Colombia,Daniel Muñoz Mejía,Right Back,Head,Normal,From Throw In,0,0,0,0,0,0.07853244,Goal,112.4,46.8,120.0,43.0,1
3939975,Copa America,2024,41,25,1,Colombia,Jefferson Andrés Lerma Solís,Center Defensive Midfield,Head,Normal,From Free Kick,1,0,0,0,0,0.0654376,Goal,110.8,45.0,120.0,37.3,1
3939975,Copa America,2024,58,36,2,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,Right Foot,Half Volley,From Free Kick,0,1,0,0,0,0.051019497,Off T,103.9,31.5,120.0,39.0,0
3939975,Copa America,2024,60,44,2,Paraguay,Mathías Adalberto Villasanti Rolón,Right Center Midfield,Right Foot,Volley,From Corner,0,1,0,0,0,0.02317442,Off T,100.2,50.0,120.0,40.5,0
3939975,Copa America,2024,63,17,2,Paraguay,Matías David Espinoza Acosta,Left Back,Left Foot,Normal,Regular Play,0,0,0,0,0,0.024414247,Saved,96.1,25.4,116.3,36.5,0
3939975,Copa America,2024,68,29,2,Paraguay,Julio César Enciso Espínola,Right Wing,Right Foot,Volley,Regular Play,0,1,0,0,0,0.18495002,Goal,115.4,45.2,120.0,37.0,1
3939975,Copa America,2024,75,29,2,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,Left Foot,Normal,From Corner,0,0,0,0,0,0.009896111,Saved,97.1,21.3,118.2,38.1,0
3939975,Copa America,2024,75,52,2,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,Right Foot,Normal,Regular Play,0,0,0,0,0,0.070659794,Off T,112.1,51.4,120.0,45.3,0
3939975,Copa America,2024,76,51,2,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,Right Foot,Half Volley,Regular Play,1,0,0,0,0,0.09465386,Off T,109.3,52.2,120.0,32.5,0
3939975,Copa America,2024,93,45,2,Colombia,Kevin Duvan Castaño Gil,Left Center Midfield,Right Foot,Half Volley,From Free Kick,0,1,0,0,0,0.10167713,Blocked,107.2,41.9,108.1,41.6,0
3939975,Copa America,2024,96,37,2,Paraguay,Matías Nicolás Rojas Romero,Center Attacking Midfield,Left Foot,Normal,Regular Play,0,0,0,0,0,0.020341355,Off T,92.3,53.6,120.0,36.5,0
3939974,Copa America,2024,0,34,1,United States,Joseph Scally,Right Back,Right Foot,Volley,Regular Play,0,1,0,0,0,0.018759776,Wayward,91.1,41.6,107.6,34.4,0
3939974,Copa America,2024,2,26,1,United States,Christian Pulisic,Left Wing,Right Foot,Normal,From Corner,0,0,0,0,0,0.026685437,Goal,102.7,23.1,120.0,43.3,1
3939974,Copa America,2024,4,46,1,Bolivia,Fernando Javier Saucedo Pereyra,Right Center Midfield,Right Foot,Normal,From Free Kick,0,0,0,0,0,0.0073583024,Saved,102.6,3.0,119.1,36.5,0
3939974,Copa America,2024,7,11,1,United States,Timothy Weah,Right Wing,Right Foot,Half Volley,Regular Play,1,1,0,0,0,0.11284423,Saved,114.5,50.7,118.2,43.8,0
3939974,Copa America,2024,9,36,1,Bolivia,Gabriel Alejandro Villamíl Cortéz,Left Center Midfield,Left Foot,Normal,Regular Play,0,1,0,0,0,0.026434954,Off T,92.1,36.5,120.0,36.2,0
3939974,Copa America,2024,10,35,1,United States,Folarin Balogun,Center Forward,Left Foot,Normal,From Throw In,1,0,0,0,0,0.04957426,Blocked,116.4,28.7,116.7,29.4,0
3939974,Copa America,2024,11,3,1,United States,Giovanni Reyna,Left Center Midfield,Head,Normal,From Corner,1,0,0,0,0,0.073268734,Off T,114.4,32.0,120.0,34.8,0
3939974,Copa America,2024,30,40,1,United States,Folarin Balogun,Center Forward,Left Foot,Normal,From Free Kick,0,0,0,0,0,0.06937384,Blocked,104.2,41.0,106.0,40.9,0
3939974,Copa America,2024,43,6,1,United States,Folarin Balogun,Center Forward,Left Foot,Normal,Regular Play,0,0,0,0,0,0.071048014,Goal,103.5,28.9,120.0,43.6,1
3939974,Copa America,2024,47,42,2,United States,Christian Pulisic,Left Wing,Right Foot,Normal,From Counter,0,0,0,0,0,0.06782016,Blocked,98.9,33.5,102.4,34.1,0
3939974,Copa America,2024,49,40,2,United States,Timothy Weah,Right Wing,Right Foot,Normal,From Throw In,0,0,0,0,0,0.020604013,Off T,111.0,56.7,120.0,25.1,0
3939974,Copa America,2024,50,42,2,Bolivia,Roberto Carlos Fernández Toro,Left Wing,Left Foot,Normal,From Goal Kick,0,0,0,0,0,0.026689276,Saved,91.5,43.0,118.9,38.0,0
3939974,Copa America,2024,53,59,2,Bolivia,Miguel Ángel Terceros,Center Attacking Midfield,Left Foot,Normal,From Free Kick,1,0,0,0,0,0.02711714,Blocked,95.9,42.8,97.5,42.7,0
3939974,Copa America,2024,59,18,2,United States,Christian Pulisic,Left Wing,Right Foot,Normal,From Free Kick,1,0,0,0,0,0.060238354,Saved,104.1,31.9,117.5,37.6,0
3939974,Copa America,2024,65,56,2,United States,Ricardo Daniel Pepi,Center Forward,Right Foot,Half Volley,From Free Kick,0,1,0,0,0,0.3003861,Off T,112.7,39.2,120.0,48.0,0
3939974,Copa America,2024,67,49,2,United States,Christian Pulisic,Left Wing,Right Foot,Volley,Regular Play,0,1,0,0,0,0.0614333,Off T,110.0,28.7,120.0,35.4,0
3939974,Copa America,2024,69,31,2,United States,Ricardo Daniel Pepi,Center Forward,Right Foot,Normal,From Throw In,1,1,0,0,0,0.11201335,Blocked,112.5,51.2,113.3,50.3,0
3939974,Copa America,2024,72,45,2,Bolivia,Miguel Ángel Terceros,Center Attacking Midfield,Left Foot,Normal,Regular Play,0,0,0,0,0,0.03554841,Saved,94.5,38.3,118.0,40.2,0
3939974,Copa America,2024,75,29,2,United States,Timothy Weah,Right Wing,Left Foot,Normal,From Free Kick,1,1,0,0,0,0.083001085,Off T,104.7,36.2,120.0,37.4,0
3939974,Copa America,2024,78,37,2,United States,Ricardo Daniel Pepi,Center Forward,Right Foot,Normal,From Free Kick,1,1,0,0,0,0.068214424,Saved,103.0,37.6,117.4,38.7,0
3939974,Copa America,2024,80,32,2,United States,Ricardo Daniel Pepi,Center Forward,Right Foot,Normal,From Goal Kick,0,0,0,0,0,0.05108293,Saved,96.9,28.5,117.1,41.2,0
3939974,Copa America,2024,81,23,2,United States,Antonee Robinson,Left Back,Right Foot,Normal,Regular Play,0,0,0,0,0,0.044457473,Blocked,101.1,28.7,105.5,31.1,0
3939974,Copa America,2024,82,7,2,United States,Antonee Robinson,Left Back,Left Foot,Normal,From Corner,0,0,0,0,0,0.024973568,Blocked,95.5,29.4,100.1,31.0,0
3939974,Copa America,2024,85,57,2,Bolivia,Ramiro Vaca Ponce,Center Attacking Midfield,Right Foot,Normal,From Throw In,0,0,0,0,0,0.0265427,Off T,93.6,32.2,120.0,44.4,0
3939974,Copa America,2024,89,9,2,United States,Ricardo Daniel Pepi,Center Forward,Right Foot,Normal,From Throw In,0,1,0,0,0,0.546115,Saved,114.1,38.9,118.2,39.2,0
3939974,Copa America,2024,89,10,2,United States,Ricardo Daniel Pepi,Center Forward,Other,Normal,From Throw In,0,0,1,0,0,0.54278976,Saved,115.7,37.4,119.0,37.7,0
3939972,Copa America,2024,10,36,1,Venezuela,Darwin Daniel Machís Marcano,Right Wing,Left Foot,Normal,From Free Kick,1,0,0,0,0,0.017812079,Blocked,90.9,50.1,94.7,48.8,0
3939972,Copa America,2024,11,7,1,Ecuador,John Yeboah Zamora,Right Wing,Left Foot,Normal,From Free Kick,0,0,0,0,1,0.058614414,Saved,99.0,33.2,117.3,39.9,0
3939972,Copa America,2024,12,17,1,Venezuela,José Salomón Rondón Giménez,Center Forward,Right Foot,Normal,Regular Play,0,0,0,0,0,0.03622315,Off T,95.6,44.7,120.0,36.1,0
3939972,Copa America,2024,14,52,1,Ecuador,John Yeboah Zamora,Right Wing,Left Foot,Volley,From Throw In,0,1,0,0,0,0.03213583,Blocked,100.7,41.0,105.6,40.2,0
3939972,Copa America,2024,18,21,1,Ecuador,Ray Kendry Páez Andrade,Center Attacking Midfield,Right Foot,Half Volley,Regular Play,1,1,0,0,0,0.21455957,Saved,109.3,37.6,118.0,39.1,0
3939972,Copa America,2024,26,16,1,Venezuela,José Salomón Rondón Giménez,Center Forward,Head,Normal,From Corner,1,0,0,0,0,0.11242704,Wayward,114.0,34.3,115.8,39.6,0
3939972,Copa America,2024,26,16,1,Venezuela,Yordan Hernando Osorio Paredes,Left Center Back,Right Foot,Volley,From Corner,1,1,0,0,0,0.5372787,Saved,115.8,41.9,117.9,41.0,0
3939972,Copa America,2024,26,53,1,Venezuela,José Salomón Rondón Giménez,Center Forward,Right Foot,Half Volley,From Counter,0,1,0,0,0,0.01198854,Blocked,115.1,54.2,115.5,53.2,0
3939972,Copa America,2024,26,56,1,Venezuela,Darwin Daniel Machís Marcano,Right Wing,Right Foot,Half Volley,From Counter,0,1,0,0,0,0.059662033,Off T,102.8,41.1,120.0,51.0,0
3939972,Copa America,2024,31,20,1,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,Right Foot,Half Volley,From Free Kick,0,1,0,0,0,0.0053072693,Off T,80.8,43.5,120.0,48.4,0
3939972,Copa America,2024,32,53,1,Venezuela,Darwin Daniel Machís Marcano,Right Wing,Left Foot,Half Volley,From Throw In,0,1,0,0,0,0.057743832,Off T,100.0,41.6,120.0,36.5,0
3939972,Copa America,2024,35,46,1,Ecuador,Ray Kendry Páez Andrade,Right Wing,Right Foot,Normal,From Free Kick,1,0,0,0,0,0.08086318,Wayward,99.5,49.6,120.0,24.8,0
3939972,Copa America,2024,39,8,1,Ecuador,Jeremy Leonel Sarmiento Morante,Left Wing,Right Foot,Half Volley,From Free Kick,0,1,0,0,0,0.08814787,Goal,104.2,39.3,120.0,43.2,1
3939972,Copa America,2024,43,7,1,Venezuela,Yangel Clemente Herrera Ravelo,Left Defensive Midfield,Right Foot,Normal,From Throw In,0,0,0,0,0,0.02541807,Blocked,98.8,53.7,103.1,50.3,0
3939972,Copa America,2024,43,50,1,Venezuela,José Andrés Martínez Torres,Right Defensive Midfield,Right Foot,Normal,From Corner,0,0,0,0,0,0.021437455,Blocked,91.3,43.0,94.4,42.7,0
3939972,Copa America,2024,44,30,1,Venezuela,Yangel Clemente Herrera Ravelo,Left Defensive Midfield,Head,Normal,From Throw In,0,0,0,0,0,0.09099432,Off T,111.3,42.7,120.0,37.1,0
3939972,Copa America,2024,46,44,1,Ecuador,Piero Martín Hincapié Reyna,Left Back,Left Foot,Lob,Regular Play,0,0,0,0,0,0.0073528504,Wayward,56.4,11.8,92.3,25.7,0
3939972,Copa America,2024,59,3,2,Ecuador,Alan Steven Franco Palma,Left Defensive Midfield,Right Foot,Volley,From Corner,1,1,0,0,0,0.053620383,Saved,103.1,36.9,118.4,41.0,0
3939972,Copa America,2024,63,48,2,Venezuela,Jhonder Leonel Cádiz Fernández,Right Center Forward,Right Foot,Normal,From Throw In,0,1,0,0,1,0.05229406,Goal,103.3,50.0,120.0,43.2,1
3939972,Copa America,2024,73,34,2,Venezuela,José Salomón Rondón Giménez,Left Center Forward,Head,Diving Header,From Goal Kick,0,0,0,0,0,0.28466988,Saved,111.0,38.1,118.2,41.6,0
3939972,Copa America,2024,73,36,2,Venezuela,Eduard Alexander Bello Gil,Right Midfield,Right Foot,Half Volley,From Goal Kick,1,1,0,0,0,0.22401401,Goal,117.4,46.2,120.0,41.9,1
3939972,Copa America,2024,80,51,2,Ecuador,Felix Eduardo Torres Caicedo,Right Center Back,Head,Normal,From Corner,1,0,0,0,0,0.1949902,Off T,113.4,38.6,120.0,48.3,0
3939972,Copa America,2024,95,1,2,Venezuela,Eric Kleybel Ramírez Matheus,Left Center Forward,Right Foot,Half Volley,From Throw In,0,1,0,0,0,0.05305537,Saved,100.1,51.5,116.0,43.4,0
3939971,Copa America,2024,3,1,1,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,Left Foot,Half Volley,Regular Play,0,0,0,0,0,0.09568352,Saved,105.1,42.1,117.8,39.5,0
3939971,Copa America,2024,4,8,1,Jamaica,Shamar Nicholson,Right Wing,Right Foot,Overhead Kick,From Throw In,1,0,0,0,0,0.03321998,Wayward,106.3,45.1,107.0,44.8,0
3939971,Copa America,2024,11,25,1,Jamaica,Kasey Palmer,Left Defensive Midfield,Right Foot,Volley,From Throw In,0,1,0,0,0,0.03810578,Off T,99.5,36.4,120.0,47.6,0
3939971,Copa America,2024,14,3,1,Mexico,Santiago Tomás Giménez,Center Forward,Head,Diving Header,From Corner,0,0,0,0,0,0.1501871,Off T,115.0,45.2,120.0,44.8,0
3939971,Copa America,2024,20,8,1,Jamaica,Shamar Nicholson,Right Wing,Head,Normal,From Free Kick,1,0,0,0,0,0.116960794,Off T,112.2,40.6,120.0,33.1,0
3939971,Copa America,2024,23,35,1,Jamaica,Demarai Gray,Left Wing,Right Foot,Normal,Regular Play,1,0,0,0,0,0.0379779,Blocked,101.9,27.7,102.4,28.1,0
3939971,Copa America,2024,25,10,1,Jamaica,Dexter Lembikisa,Right Wing Back,Right Foot,Normal,From Throw In,0,1,0,0,0,0.014014389,Saved,103.5,60.5,116.4,44.0,0
3939971,Copa America,2024,30,46,1,Jamaica,Michail Antonio,Center Forward,Right Foot,Normal,Regular Play,0,0,0,0,0,0.028422927,Blocked,93.7,31.1,102.0,33.2,0
3939971,Copa America,2024,35,12,1,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,Left Foot,Normal,From Free Kick,0,0,0,0,0,0.025718551,Blocked,86.7,36.2,98.9,36.2,0
3939971,Copa America,2024,36,18,1,Jamaica,Bobby Armani De Cordova-Reid,Right Defensive Midfield,Right Foot,Half Volley,From Keeper,0,1,0,0,0,0.035685007,Blocked,100.5,49.1,104.9,46.4,0
3939971,Copa America,2024,42,16,1,Mexico,César Jasib Montes Castro,Right Center Back,Right Foot,Normal,Regular Play,0,0,0,0,0,0.010904945,Off T,87.8,51.5,120.0,39.7,0
3939971,Copa America,2024,45,43,1,Mexico,Luis Francisco Romo Barrón,Center Defensive Midfield,Right Foot,Normal,From Free Kick,1,1,0,0,0,0.057612482,Off T,100.2,36.6,120.0,46.0,0
3939971,Copa America,2024,47,19,1,Mexico,Julián Andrés Quiñones Quiñones,Left Wing,Right Foot,Volley,Regular Play,0,1,0,0,0,0.05010064,Blocked,108.7,27.3,111.0,30.5,0
3939971,Copa America,2024,50,16,1,Mexico,César Jasib Montes Castro,Right Center Back,Head,Normal,From Corner,1,0,0,0,0,0.061813187,Saved,111.8,44.2,119.3,42.7,0
3939971,Copa America,2024,45,23,2,Jamaica,Kasey Palmer,Left Defensive Midfield,Right Foot,Half Volley,From Kick Off,0,1,0,0,0,0.041952748,Saved,100.2,35.8,119.0,40.4,0
3939971,Copa America,2024,53,27,2,Jamaica,Dexter Lembikisa,Right Wing Back,Left Foot,Normal,Regular Play,1,0,0,0,0,0.024655532,Saved,93.1,52.8,117.8,42.4,0
3939971,Copa America,2024,54,20,2,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,Right Foot,Normal,From Throw In,0,1,0,0,0,0.07538974,Blocked,102.7,42.7,105.1,41.9,0
3939971,Copa America,2024,55,45,2,Jamaica,Shamar Nicholson,Center Forward,Left Foot,Normal,Regular Play,1,0,0,0,0,0.037786007,Blocked,99.0,51.7,99.9,51.2,0
3939971,Copa America,2024,56,5,2,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,Left Foot,Normal,Regular Play,0,0,0,0,0,0.009628882,Saved,96.3,21.5,115.8,38.0,0
3939971,Copa America,2024,56,45,2,Mexico,César Jasib Montes Castro,Right Center Back,Head,Normal,From Corner,0,0,0,0,0,0.07012782,Wayward,111.6,44.3,111.9,42.6,0
3939971,Copa America,2024,59,34,2,Mexico,Julián Andrés Quiñones Quiñones,Left Wing,Right Foot,Normal,Regular Play,1,0,0,0,0,0.05945015,Off T,105.2,25.9,120.0,41.8,0
3939971,Copa America,2024,61,50,2,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,Left Foot,Normal,Regular Play,0,0,0,0,0,0.025747249,Saved,91.9,30.2,116.7,42.2,0
3939971,Copa America,2024,63,22,2,Mexico,Santiago Tomás Giménez,Center Forward,Right Foot,Normal,From Goal Kick,1,0,1,0,0,0.12347557,Saved,109.9,52.6,116.8,44.6,0
3939971,Copa America,2024,63,57,2,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,Left Foot,Half Volley,From Corner,0,1,0,0,0,0.01806774,Saved,100.1,22.4,119.1,35.9,0
3939971,Copa America,2024,65,35,2,Mexico,Julián Andrés Quiñones Quiñones,Left Wing,Left Foot,Normal,Regular Play,1,0,0,0,0,0.13210854,Blocked,105.0,32.5,107.1,33.2,0
3939971,Copa America,2024,66,17,2,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,Right Foot,Normal,From Corner,1,0,0,0,0,0.061209526,Blocked,101.5,47.4,102.7,47.3,0
3939971,Copa America,2024,68,30,2,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,Left Foot,Normal,Regular Play,0,1,0,0,0,0.07661064,Goal,101.7,34.0,120.0,43.5,1
3939971,Copa America,2024,74,55,2,Mexico,Julián Andrés Quiñones Quiñones,Left Wing,Right Foot,Normal,From Throw In,1,0,0,0,0,0.009480294,Saved,94.5,20.9,117.4,37.8,0
3939971,Copa America,2024,79,41,2,Mexico,Erick Daniel Sánchez Ocegueda,Right Defensive Midfield,Right Foot,Normal,From Throw In,0,0,0,0,0,0.01420508,Off T,85.5,34.4,120.0,34.1,0
3939971,Copa America,2024,82,18,2,Mexico,Luis Francisco Romo Barrón,Left Defensive Midfield,Right Foot,Normal,From Free Kick,0,0,0,0,0,0.008558671,Saved,83.4,41.0,115.3,39.1,0
3939971,Copa America,2024,83,49,2,Jamaica,Shamar Nicholson,Center Forward,Right Foot,Normal,From Free Kick,0,0,0,0,0,0.051838364,Off T,94.5,49.2,120.0,43.9,0
3939971,Copa America,2024,86,20,2,Jamaica,Kaheim Dixon,Right Wing,Right Foot,Normal,Regular Play,1,0,0,0,0,0.03211526,Off T,100.8,50.6,120.0,44.6,0
3939971,Copa America,2024,90,29,2,Jamaica,Dexter Lembikisa,Right Back,Right Foot,Half Volley,From Throw In,1,0,0,0,1,0.013424586,Saved,91.0,53.9,119.0,43.1,0
3939970,Copa America,2024,15,5,1,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,Left Foot,Normal,From Free Kick,0,1,0,0,0,0.5324023,Off T,113.8,36.2,120.0,39.4,0
3939970,Copa America,2024,19,24,1,Peru,Édison Michael Flores Peralta,Left Center Forward,Left Foot,Normal,From Throw In,0,0,0,0,0,0.027817758,Wayward,100.8,56.5,113.2,28.8,0
3939970,Copa America,2024,23,57,1,Chile,Víctor Alejandro Dávila Zavala,Right Wing,Left Foot,Normal,Regular Play,1,0,0,0,0,0.07390335,Blocked,104.4,47.5,106.6,46.8,0
3939970,Copa America,2024,24,3,1,Chile,Víctor Alejandro Dávila Zavala,Right Wing,Head,Normal,Regular Play,0,0,0,0,0,0.063098125,Off T,109.5,45.2,120.0,41.3,0
3939970,Copa America,2024,28,34,1,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,Right Foot,Normal,Regular Play,0,1,0,0,0,0.050699525,Off T,105.1,53.0,120.0,42.6,0
